id,company
62,STANLEY KUBRICK PRODUCTIONS
121357,PARAMOUNT PICTURES
705,TWENTIETH CENTURY FOX FILM CORPORATION
22490,METRO-GOLDWYN-MAYER (MGM)
223,SELZNICK INTERNATIONAL PICTURES
25670,UNITED ARTISTS
303,RKO RADIO PICTURES
4174,SELZNICK INTERNATIONAL PICTURES
8356,TWENTIETH CENTURY FOX FILM CORPORATION
381,PARAMOUNT PICTURES
20758,METRO-GOLDWYN-MAYER (MGM)
29376,METRO-GOLDWYN-MAYER (MGM)
1859,METRO-GOLDWYN-MAYER (MGM)
18299,ALLIED ARTISTS PICTURES
17281,METRO-GOLDWYN-MAYER (MGM)
64382,METRO-GOLDWYN-MAYER (MGM)
10907,WARNER BROS.
32093,TWENTIETH CENTURY FOX FILM CORPORATION
1939,TWENTIETH CENTURY FOX FILM CORPORATION
22292,TWENTIETH CENTURY FOX FILM CORPORATION
3598,COLUMBIA PICTURES CORPORATION
3080,RKO RADIO PICTURES
198,UNITED ARTISTS
13562,UNIVERSAL PICTURES
1712,WARNER BROS.
220,WARNER BROS.
3529,METRO-GOLDWYN-MAYER (MGM)
3085,COLUMBIA PICTURES
2897,MICHAEL TODD COMPANY
1585,RKO RADIO PICTURES
3083,COLUMBIA PICTURES
900,RKO RADIO PICTURES
43795,COLUMBIA PICTURES CORPORATION
85638,METRO-GOLDWYN-MAYER (MGM)
50001,HUNT STROMBERG PRODUCTIONS
43905,RKO RADIO PICTURES
22688,PREMIER PRODUCTIONS
23114,SELZNICK INTERNATIONAL PICTURES
26378,WARNER BROS.
40206,WARNER BROS.
22356,REPUBLIC PICTURES
260,GAUMONT BRITISH PICTURE CORPORATION
43488,SUPERIOR PICTURES
22613,HOWARD HUGHES PRODUCTIONS
10331,LAUREL GROUP
488,UNITED ARTISTS
22733,SANTANA PICTURES CORPORATION
261,AVON PRODUCTION
57575,METRO-GOLDWYN-MAYER (MGM)
32574,WARNER BROS.
22657,UNITED ARTISTS
76464,GRAND NATIONAL PICTURES
22649,PARAMOUNT PICTURES
176841,METRO-GOLDWYN-MAYER (MGM)
125587,CHANNEL FOUR FILMS
39448,D & B FILMS CO. LTD.
52855,NEW LINE CINEMA
39940,COLUMBIA PICTURES CORPORATION
85328,BMG INDEPENDENTS
11076,COLUMBIA PICTURES
63945,TRIUMPH FILMS
58985,UNIVERSAL PICTURES
890,DOR FILM PRODUKTIONSGESELLSCHAFT GMBH
10861,COLUMBIA PICTURES
1770,GEFFEN PICTURES
44465,CARAVAN PICTURES
2033,NEO PRODUCTIONS
18203,RYSHER ENTERTAINMENT
9333,NEW LINE CINEMA
47260,CINEHAUS
9400,NEW LINE CINEMA
9401,METRO-GOLDWYN-MAYER (MGM)
12241,TINDERBOX FILMS
11306,COLUMBIA PICTURES
9625,WARNER BROS.
10680,WALT DISNEY
6346,IMAGINE ENTERTAINMENT
18660,WALT DISNEY PRODUCTIONS
35115,WALT DISNEY PRODUCTIONS
14821,WALT DISNEY PRODUCTIONS
14136,WALT DISNEY PRODUCTIONS
10869,WALT DISNEY PICTURES
22660,WALT DISNEY PRODUCTIONS
19186,WALT DISNEY PICTURES
31102,WALT DISNEY PRODUCTIONS
6878,WALT DISNEY PICTURES
15944,WALT DISNEY PRODUCTIONS
18444,WALT DISNEY PRODUCTIONS
20723,WALT DISNEY PRODUCTIONS
173,WALT DISNEY PRODUCTIONS
864,WALT DISNEY
24795,WALT DISNEY PICTURES
11224,RKO RADIO PICTURES
81310,WALT DISNEY PRODUCTIONS
15947,WALT DISNEY PICTURES
9078,WALT DISNEY PRODUCTIONS
29682,WALT DISNEY PRODUCTIONS
8367,WARNER BROS.
433,WALT DISNEY PRODUCTIONS
11360,RKO RADIO PICTURES
11114,WALT DISNEY PRODUCTIONS
12335,WALT DISNEY PRODUCTIONS
12092,RKO RADIO PICTURES
10948,WALT DISNEY PRODUCTIONS
11229,THE KUSHNER-LOCKE COMPANY
15121,TWENTIETH CENTURY FOX FILM CORPORATION
562,TWENTIETH CENTURY FOX FILM CORPORATION
10163,NEW LINE CINEMA
48862,MIRAMAX FILMS
47199,TWENTIETH CENTURY FOX FILM CORPORATION
11159,CHANNEL FOUR FILMS
9591,TWENTIETH CENTURY FOX FILM CORPORATION
30500,RASTAR PICTURES
41843,MERCHANT IVORY PRODUCTIONS
55058,CINEMA 7
10938,CHANNEL FOUR FILMS
11412,NEW LINE CINEMA
10586,CONSTELLATION FILMS
42314,TWENTIETH CENTURY FOX FILM CORPORATION
23223,FINE LINE FEATURES
49471,COLUMBIA PICTURES
38153,HOLLYWOOD PICTURES
25147,REVOLUTION FILMS
9716,MIRAMAX FILMS
43777,OVERSEAS FILMGROUP
454,BAZMARK FILMS
10218,MIRAMAX FILMS
819,PROPAGANDA FILMS
38191,REGENCY ENTERPRISES
56830,FIRST LOOK PICTURES
11238,WALT DISNEY TELEVISION ANIMATION
27256,VIC FILMS PRODUCTIONS
31530,RKO RADIO PICTURES
66473,RKO RADIO PICTURES
28120,RKO RADIO PICTURES
1834,RKO RADIO PICTURES
26282,RKO RADIO PICTURES
252,PARAMOUNT PICTURES
116356,TRANSATLANTIC FILMS
16372,TWENTIETH CENTURY FOX FILM CORPORATION
11561,ROLLINS-JOFFE PRODUCTIONS
11302,UNITED ARTISTS
623,METRO-GOLDWYN-MAYER (MGM)
583,HANDMADE FILMS
12614,METRO-GOLDWYN-MAYER (MGM)
21711,WARNER BROS.
11575,WARNER BROS.
475,TATIRA-HILLER PRODUCTIONS
11331,WARNER BROS.
521,WARNER BROS.
88,GREAT AMERICAN FILMS LIMITED PARTNERSHIP
500,LIVE ENTERTAINMENT
792,ORION PICTURES
8491,GLADDEN ENTERTAINMENT
402,TRISTAR PICTURES
10537,IMAGINE ENTERTAINMENT
11386,MIRAMAX FILMS
9504,NEW LINE CINEMA
15764,KEITH BARISH PRODUCTIONS
601,UNIVERSAL PICTURES
67365,ORENDA FILMS
25842,LOEW'S
2119,PARAMOUNT PICTURES
744,PARAMOUNT PICTURES
136311,HARMONY GOLD
221,WARNER BROS.
702,CHARLES K. FELDMAN GROUP
25750,DIMENSION FILMS
17642,DISCOVERY CHANNEL PRODUCTIONS
427043,WEGA FILM
9305,BAC FILMS
37616,PLAYHOUSE INTERNATIONAL PICTURES
11112,UNIVERSAL PICTURES
21612,C&P PRODUCTIONS
102461,CINÉA
36998,EURIMAGES
200383,REGENCY ENTERPRISES
116844,NORTHERN LIGHTS ENTERTAINMENT
1630,SONY PICTURES
26626,WOODWARD PRODUCTIONS
11816,UNIVERSAL PICTURES
11843,UNITED ARTISTS
10379,POLYGRAM FILMED ENTERTAINMENT
2756,TWENTIETH CENTURY FOX FILM CORPORATION
790,AVCO EMBASSY PICTURES
1103,AVCO EMBASSY PICTURES
11298,AVCO EMBASSY PICTURES
4480,RENN PRODUCTIONS
4481,RENN PRODUCTIONS
49688,VISION COMUNICACIONES
10765,WARNER BROS.
762,PYTHON (MONTY) PICTURES LIMITED
44497,JÜRGEN BRÜNING FILMPRODUKTION
278621,BIG SISTER PRODUCTION
55049,CANAL+
79306,WARREN MILLER ENTERTAINMENT
10548,POLYGRAM FILMED ENTERTAINMENT
531,AARDMAN ANIMATIONS
104931,GAUMONT
4483,DUSSAULT
18919,PANDORA CINEMA
31556,BRYAN FOY PRODUCTIONS
26167,EAGLE-LION FILMS
26174,EDWARD SMALL PRODUCTIONS
61461,SCALERA FILM S.P.A.
127973,PARAMOUNT PICTURES
659,JADRAN FILM
30892,KEEP FILMS
86369,UGC PH
8074,LES FILMS DU CARROSSE
38554,RYSHER ENTERTAINMENT
49763,MORGAN CREEK PRODUCTIONS
11216,RAI TRE RADIOTELEVISIONE ITALIANA
7452,ELSEVIRA
892,HACHETTE PREMIÈRE
1600,CANAL+
26561,MIRAMAX FILMS
975,UNITED ARTISTS
18129,MIRAMAX FILMS
54405,MIRAMAX FILMS
150823,ROYAL OAKS ENTERTAINMENT
409,MIRAMAX FILMS
38251,PENTA FILMS
10161,FERNDALE FILMS
1412,MIRAMAX FILMS
41768,ATCHAFALAYA
10409,BEYOND FILMS
14285,THIRD FLOOR PRODUCTIONS
2469,EL DESEO
10174,MIRAMAX FILMS
510,UNITED ARTISTS
11455,PARAMOUNT PICTURES
1891,LUCASFILM
2493,ACT III COMMUNICATIONS
85,LUCASFILM
68,EMBASSY INTERNATIONAL PICTURES
679,TWENTIETH CENTURY FOX FILM CORPORATION
429,UNITED ARTISTS
13446,HANDMADE FILMS LTD.
389,UNITED ARTISTS
947,HORIZON PICTURES (II)
185,HAWK FILMS
595,UNIVERSAL PICTURES
28,UNITED ARTISTS
335,PARAMOUNT PICTURES
1892,LUCASFILM
144,ROAD MOVIES FILMPRODUKTION GMBH
1092,LONDON FILM PRODUCTIONS
769,WINKLER FILMS
348,TWENTIETH CENTURY FOX FILM CORPORATION
766,UNIVERSAL PICTURES
175,GAUMONT
11645,NIPPON HERALD FILMS
10835,FILM WORKSHOP
539,PARAMOUNT PICTURES
525,UNIVERSAL PICTURES
240,PARAMOUNT PICTURES
600,STANLEY KUBRICK PRODUCTIONS
530,AARDMAN ANIMATIONS
10705,BBC FILMS
279,WARNER BROS.
3109,REPUBLIC PICTURES
311,WARNER BROS.
1578,UNITED ARTISTS
703,UNITED ARTISTS
9549,WARNER BROS.
1398,MOSFILM
387,RADIANT FILM GMBH
9277,UNIVERSAL PICTURES
343,PARAMOUNT PICTURES
37291,CHANNEL FOUR FILMS
490,SVENSK FILMINDUSTRI (SF)
11235,GOLDCREST FILMS INTERNATIONAL
218,ORION PICTURES
763,WINGNUT FILMS
9665,TRISTAR PICTURES
18971,BRANDENBERG
696,UNITED ARTISTS
379,TWENTIETH CENTURY FOX FILM CORPORATION
207,TOUCHSTONE PICTURES
37247,LAWRENCE TURMAN
1480,UNIVERSAL INTERNATIONAL PICTURES (UI)
9322,GAUMONT
826,COLUMBIA PICTURES CORPORATION
422,CINERIZ
829,PARAMOUNT PICTURES
828,TWENTIETH CENTURY FOX FILM CORPORATION
3090,WARNER BROS.
9964,WINGNUT FILMS
3063,PARAMOUNT PICTURES
13667,CBS ENTERTAINMENT PRODUCTIONS
694,HAWK FILMS
235,COLUMBIA PICTURES
832,NERO-FILM AG
765,RENAISSANCE FILMS
5925,UNITED ARTISTS
11778,UNIVERSAL PICTURES
4485,GREENWICH FILM PRODUCTIONS
137,COLUMBIA PICTURES
33,MALPASO PRODUCTIONS
982,UNITED ARTISTS
8428,NEW LINE CINEMA
212,WARNER BROS.
105,UNIVERSAL PICTURES
1633,UNIVERSAL PICTURES
11202,TWENTIETH CENTURY FOX FILM CORPORATION
1554,ISLAND PICTURES
149,BANDAI VISUAL COMPANY
8009,DAVIS-PANZER PRODUCTIONS
903,WARNER BROS.
11673,HACHETTE PREMIÈRE
3034,TWENTIETH CENTURY FOX FILM CORPORATION
339,CHANNEL FOUR FILMS
10404,CHINA FILM CO-PRODUCTION CORPORATION
914,UNITED ARTISTS
756,WALT DISNEY PICTURES
288,UNITED ARTISTS
910,WARNER BROS.
2640,NEW WORLD PICTURES
16633,RASTAR PICTURES
665,METRO-GOLDWYN-MAYER (MGM)
11031,SPINAL TAP PROD.
11314,IRE PRODUCTIONS
15143,PARAMOUNT PICTURES
89,LUCASFILM
10322,UNITED ARTISTS
783,COLUMBIA PICTURES
10644,THE SAUL ZAENTZ COMPANY
11257,GOLDCREST FILMS INTERNATIONAL
14370,TRISTAR PICTURES
12104,GOLDCREST FILMS INTERNATIONAL
625,GOLDCREST FILMS INTERNATIONAL
8816,SVENSK FILMINDUSTRI (SF)
830,METRO-GOLDWYN-MAYER (MGM)
2323,UNIVERSAL STUDIOS
983,PERSKY-BRIGHT PRODUCTIONS
642,TWENTIETH CENTURY FOX FILM CORPORATION
655,CHANNEL FOUR FILMS
10341,VILLAGE ROADSHOW PICTURES
639,CASTLE ROCK ENTERTAINMENT
30180,HELVEY-PRAY PRODUCTION
31388,HIT ENTERTAINMENT
41801,DEGETO FILM
66034,BRUIN GRIP SERVICES
348138,EUREKA PICTURES
61536,GREENESTREET FILMS
18762,SKREBA FILMS
8077,TWENTIETH CENTURY FOX FILM CORPORATION
814,UNIVERSAL PICTURES
41671,STEVE WHITE PRODUCTIONS
27214,DE LAURENTIIS ENTERTAINMENT GROUP (DEG)
52263,ZETA ENTERTAINMENT
33519,A. NINETY-THREE PRODUCTIONS
16235,DINO DE LAURENTIIS COMPANY
11449,AMERICAN INTERNATIONAL PICTURES (AIP)
41848,ALLEGRO FILMS
25944,COMPAGNIA CINEMATOGRAFICA CHAMPION
24913,PARAMOUNT PICTURES
49126,STEROBCAR PRODUCTIONS
32076,ORION PICTURES
571,ALFRED J. HITCHCOCK PRODUCTIONS
8851,PARAMOUNT PICTURES
37843,COMPASS INTERNATIONAL PICTURES
32146,VISTA STREET ENTERTAINMENT
30346,RKO RADIO PICTURES
6114,AMERICAN ZOETROPE
229,UNIVERSAL PICTURES
13549,UNITED ARTISTS
9529,PROPAGANDA FILMS
1598,UNIVERSAL PICTURES
11349,MELVILLE-TALBOT PRODUCTIONS
7340,UNITED ARTISTS
6217,UNIVERSAL PICTURES
377,NEW LINE CINEMA
653,JOFA ATELIER
28198,RETEITALIA
794,TWENTIETH CENTURY FOX FILM CORPORATION
31640,FOX SEARCHLIGHT PICTURES
8744,MIRAMAX FILMS
25189,TRISTAR PICTURES
145,TRUST FILM
2212,MICHAEL OBEL PRODUCTIONS
199,PARAMOUNT PICTURES
7863,FINE LINE FEATURES
12498,MIRAMAX FILMS
9279,TWENTIETH CENTURY FOX FILM CORPORATION
21539,TOUCHSTONE PICTURES
85589,SANDREWS
12709,EPITHÈTE FILMS
20539,TWENTIETH CENTURY FOX FILM CORPORATION
11674,WALT DISNEY PICTURES
64900,PYRAMIDE PRODUCTIONS
1573,TWENTIETH CENTURY FOX FILM CORPORATION
152,PARAMOUNT PICTURES
174,PARAMOUNT PICTURES
172,PARAMOUNT PICTURES
154,PARAMOUNT PICTURES
157,PARAMOUNT PICTURES
168,PARAMOUNT PICTURES
364,POLYGRAM FILMED ENTERTAINMENT
11967,TWENTIETH CENTURY FOX FILM CORPORATION
9086,MORGAN CREEK PRODUCTIONS
621,PARAMOUNT PICTURES
9037,PARAMOUNT PICTURES
10173,TWENTIETH CENTURY FOX FILM CORPORATION
55687,FILMWERKS
168535,MIRAMAX
8845,REGENCY ENTERPRISES
46681,SELTZER FILMS
578,UNIVERSAL PICTURES
579,UNIVERSAL PICTURES
17692,UNIVERSAL PICTURES
17795,WARNER BROS.
75,TIM BURTON PRODUCTIONS
13891,MIRAMAX FILMS
9390,GRACIE FILMS
378,TWENTIETH CENTURY FOX FILM CORPORATION
10896,TOUCHSTONE PICTURES
2322,UNIVERSAL PICTURES
26949,NEW LINE CINEMA
9819,MIRAMAX FILMS
49799,REDHEAD PRODUCTIONS
31908,COLUMBIA PICTURES
46027,PARAMOUNT PICTURES
3179,PARAMOUNT PICTURES
1802,PROKINO FILMPRODUKTION
4232,WOODS ENTERTAINMENT
9361,MORGAN CREEK PRODUCTIONS
2928,TURNER PICTURES
30285,PARAMOUNT PICTURES
10549,CASTLE ROCK ENTERTAINMENT
58102,CASTLE ROCK ENTERTAINMENT
27265,PARAMOUNT PICTURES
49935,LES FILMS ALAIN SARDE
8818,HOLLYWOOD PICTURES
36758,PROPAGANDA FILMS
36040,SI LITVINOFF FILM PRODUCTION
9415,REGENCY ENTERPRISES
303693,ELKINS ENTERTAINMENT
12145,UNIVERSAL PICTURES
42424,RYSHER ENTERTAINMENT
34314,METRO-GOLDWYN-MAYER (MGM)
2892,"ASTRAL FILMS, AUSTRALIAN FILM COMMISSION, THE"
9404,GOLDEN HARVEST COMPANY
9622,TRISTAR PICTURES
8860,CARAVAN PICTURES
66597,O.T.A. PRODUCTIONS
14832,ZWEITES DEUTSCHES FERNSEHEN (ZDF)
9619,UNIVERSAL PICTURES
31000,COLUMBIA PICTURES
4104,ROTH-ARNOLD PRODUCTIONS
26306,HOLLYWOOD PICTURES
14908,UNIVERSAL PICTURES
784,PANDORA CINEMA
12489,POLYGRAM FILMED ENTERTAINMENT
16448,SONY PICTURES CLASSICS
17894,PARAMOUNT PICTURES
28059,CASTLE ROCK ENTERTAINMENT
58911,VILLAGE ROADSHOW
17949,TRISTAR PICTURES
1968,COLUMBIA PICTURES
61563,UNITED ARTISTS
66,COLUMBIA PICTURES
20735,WALT DISNEY PICTURES
11419,JERRY WEINTRAUB PRODUCTIONS
25796,UNIVERSAL PICTURES
638,CIBY 2000
25624,NEW DEAL PRODUCTIONS
9366,TRISTAR PICTURES
21915,COLUMBIA PICTURES
50091,STAND SEE
18420,ORION PICTURES
19952,ORION PICTURES
9446,WALT DISNEY PICTURES
28005,MIRABAI FILMS
9403,PARAMOUNT PICTURES
27322,NEW LINE CINEMA
10003,PARAMOUNT PICTURES
9311,FOX SEARCHLIGHT PICTURES
11844,FOX SEARCHLIGHT PICTURES
884,FINE LINE FEATURES
1624,IMAGINE ENTERTAINMENT
16052,Q PRODUCTIONS
4477,COLUMBIA PICTURES
24662,WARNER BROS. PICTURES
18423,NEW LINE CINEMA
6499,TWENTIETH CENTURY FOX FILM CORPORATION
50512,ICON ENTERTAINMENT INTERNATIONAL
9405,COLUMBIA PICTURES
12723,FOX 2000 PICTURES
9360,COLUMBIA PICTURES CORPORATION
9434,CARAVAN PICTURES
21626,BRITISH COLUMBIA FILM
13982,ORION PICTURES
77223,FOX SEARCHLIGHT PICTURES
31465,MDP WORLDWIDE
12793,BALDINI PICTURES
105763,LA SEPT CINÉMA
9611,TOUCHSTONE PICTURES
10357,TWENTIETH CENTURY FOX FILM CORPORATION
9977,AUSTRALIAN FILM FINANCE CORPORATION (AFFC)
816,NEW LINE CINEMA
2163,PARAMOUNT PICTURES
124680,NEW ZEALAND FILM COMMISSION
124843,C&P PRODUCTIONS
31017,TRIUMPH FILMS
49478,CHINA FILM CO-PRODUCTION CORPORATION
12499,SILVER PICTURES
18,COLUMBIA PICTURES
1811,DESPERATE PICTURES
109614,HALLMARK ENTERTAINMENT
105045,STUDIO BABELSBERG
53023,PARC FILM
64802,FINE LINE FEATURES
11239,ALTAMIRA PICTURES INC.
50850,TRISTAR PICTURES
15321,FIGMENT FILMS
2058,WARNER BROS.
9450,MIRAMAX FILMS
330,UNIVERSAL PICTURES
38523,LES FILMS ALAIN SARDE
16375,.406 PRODUCTION
33660,BRUIN GRIP SERVICES
59232,TOUCHSTONE PICTURES
45671,GOLDWYN FILMS
17770,NEW LINE CINEMA
15170,COLUMBIA PICTURES
1701,JERRY BRUCKHEIMER FILMS
26422,KASANDER & WIGMAN PRODUCTIONS
1639,TWENTIETH CENTURY FOX FILM CORPORATION
106129,PHAEDRA CINEMA
107743,CURB ENTERTAINMENT
415,POLYGRAM FILMED ENTERTAINMENT
65889,FINE LINE FEATURES
11103,FINE LINE FEATURES
11970,WALT DISNEY PICTURES
34941,TAPESTRY FILMS
407992,MURDER AND MURDER PRODUCTION
8874,TRISTAR PICTURES
11956,VERTIGO PRODUCTIONS
266,ROME PARIS FILMS
754,PARAMOUNT PICTURES
37567,TERENCE MICHAEL PRODUCTIONS
43771,MK2 PRODUCTIONS
124834,CENTRE NATIONAL DE LA CINÉMATOGRAPHIE (CNC)
249358,TIMEDIAL FILMS
111367,AVVENTURA FILMS
607,AMBLIN ENTERTAINMENT
18080,TWENTIETH CENTURY FOX FILM CORPORATION
38225,MORGAN CREEK PRODUCTIONS
17834,UNIVERSAL PICTURES
686,WARNER BROS.
65046,NEW SOUTH WALES FILM & TELEVISION OFFICE
4421,CARAVAN PICTURES
9387,UNIVERSAL PICTURES
10603,WALT DISNEY PICTURES
2142,MIRAMAX FILMS
8413,PARAMOUNT PICTURES
10336,NEW LINE CINEMA
20737,WALT DISNEY PICTURES
9413,TWENTIETH CENTURY FOX FILM CORPORATION
14585,ALLIANCE ATLANTIS COMMUNICATIONS
18519,REGENCY ENTERPRISES
49462,CHANNEL FOUR FILMS
8834,SILVER PICTURES
9458,TRISTAR PICTURES
8854,QUINCY JONES-DAVID SALZMAN ENTERTAINMENT
38295,MIRAMAX FILMS
22073,UNITED ARTISTS PICTURES
37244,UNIVERSAL PICTURES
4961,MIRAMAX FILMS
9416,NEW LINE CINEMA
26180,COLUMBIA PICTURES CORPORATION
17832,UNIVERSAL PICTURES
9772,COLUMBIA PICTURES CORPORATION
6072,ICON ENTERTAINMENT INTERNATIONAL
1669,PARAMOUNT PICTURES
468,FINE LINE FEATURES
32519,CAPITOL FILMS
10806,PARAMOUNT PICTURES
9433,ART LINSON PRODUCTIONS
6623,DREAMWORKS SKG
2118,REGENCY ENTERPRISES
978,TRISTAR PICTURES
9437,PARAMOUNT PICTURES
29461,FOX 2000 PICTURES
56651,DE FINA-CAPPA
10351,LIVE ENTERTAINMENT
66588,PROPAGANDA FILMS
2649,POLYGRAM FILMED ENTERTAINMENT
14289,WARNER BROS.
10155,ILLUSION ENTERTAINMENT GROUP
20457,GOOD FILM COMPANY
18355,THE MOVIE NETWORK (TMN)
33657,PARAMOUNT PICTURES
55306,CLINICA ESTETICO
68924,FOX SEARCHLIGHT PICTURES
36434,LIONS GATE FILMS
2255,MIRAMAX FILMS
28353,ISLAND PICTURES
9427,CHANNEL FOUR FILMS
172545,GREENTREES FILMS
17589,MIRAMAX FILMS
3597,COLUMBIA PICTURES CORPORATION
1813,REGENCY ENTERPRISES
36797,WALT DISNEY PICTURES
12628,TOUCHSTONE PICTURES
33344,MIRAMAX FILMS
45019,CARAVAN PICTURES
63437,KUZUI ENTERPRISES
782,COLUMBIA PICTURES
29911,ICON PRODUCTIONS
9827,MIRAMAX FILMS
1959,TAPSON STEEL FILMS PRODUCTIONS
8067,CHANNEL FOUR FILMS
125052,UNITED ARTISTS
10871,PARAMOUNT PICTURES
14398,ORION PICTURES
10890,COLUMBIA PICTURES INDUSTRIES
1281,TIGER ASPECT PRODUCTIONS
32332,NOMADIC PICTURES
9770,WARNER BROS.
12616,NEW LINE CINEMA
34838,ARTS COUNCIL OF ENGLAND
14905,MIRAMAX FILMS
14583,METRO-GOLDWYN-MAYER (MGM)
11975,PARAMOUNT PICTURES
4995,NEW LINE CINEMA
9281,PARAMOUNT PICTURES
45928,WARNER BROS.
563,TRISTAR PICTURES
61337,LIVE ENTERTAINMENT
19931,HOLLYWOOD PICTURES
31535,101ST STREET FILMS
10215,PARAMOUNT PICTURES
9823,NEW LINE CINEMA
37165,PARAMOUNT PICTURES
45609,MIRAMAX FILMS
38904,BERGEN FILM
9407,METRO-GOLDWYN-MAYER (MGM)
4824,UNIVERSAL PICTURES
9444,TWENTIETH CENTURY FOX FILM CORPORATION
9414,REGENCY ENTERPRISES
8078,TWENTIETH CENTURY FOX FILM CORPORATION
11831,DREAMWORKS SKG
2895,BUTCHER'S RUN PRODUCTIONS
39177,FRANCE 3 CINEMA
19601,CHANNEL FOUR FILMS
124606,ASYLUM FILMS
42832,TELEFILM CANADA
22797,GEFFEN PICTURES
2639,FINE LINE FEATURES
9574,WALT DISNEY PICTURES
10371,UNIVERSAL PICTURES
489,MIRAMAX FILMS
9714,TWENTIETH CENTURY FOX FILM CORPORATION
170430,THE IMAGE ORGANIZATION
8197,WARNER BROS.
6283,DREAMWORKS
4233,MIRAMAX FILMS
191874,ALLEGRO FILMS
10217,FINE LINE FEATURES
438108,CHASE REGENCY
597,PARAMOUNT PICTURES
714,EON PRODUCTIONS
52537,MIRAVISTA FILMS
62394,ALLIED FILMS
9922,TIG PRODUCTIONS
547,WILDWOOD ENTERPRISES
184,MIRAMAX FILMS
9746,TOUCHSTONE PICTURES
9438,WALT DISNEY PICTURES
115,GRAMERCY PICTURES
26941,SONY PICTURES CLASSICS
27103,CENTRE NATIONAL DE LA CINÉMATOGRAPHIE
9410,TWENTIETH CENTURY FOX FILM CORPORATION
32302,TRISTAR PICTURES
216794,SABAN ENTERTAINMENT
88863,LIVE ENTERTAINMENT
41417,TWENTIETH CENTURY FOX FILM CORPORATION
12538,DIMENSION FILMS
586,NEW LINE CINEMA
2666,NEW LINE CINEMA
46338,J&M ENTERTAINMENT
54007,TRIMARK PICTURES
11258,PARAMOUNT PICTURES
9490,UNIVERSAL PICTURES
9411,ATLAS ENTERTAINMENT
25719,ARTS COUNCIL OF ENGLAND
11220,JET TONE PRODUCTION
21253,MIRAMAX FILMS
6116,COLUMBIA PICTURES CORPORATION
9457,HOLLYWOOD PICTURES
44361,ZERO FILM GMBH
11702,COLUMBIA PICTURES CORPORATION
2923,MIRAMAX FILMS
12238,NEW AMSTERDAM ENTERTAINMENT
11568,UNIVERSAL PICTURES
66894,DIMENSION FILMS
11003,NEW LINE CINEMA
10153,PUNCH PRODUCTIONS
47112,CHANNEL FOUR FILMS
102732,BANDEIRA ENTERTAINMENT
30949,CASTLE ROCK ENTERTAINMENT
2898,GRACIE FILMS
9558,THE RANK ORGANISATION
26269,PARAMOUNT PICTURES
11808,KOPELSON ENTERTAINMENT
6970,WILDGAZE FILMS
47452,ARTS COUNCIL OF ENGLAND
18205,ALAMEDA FILMS
36943,TRISTAR PICTURES
21736,MACGILLIVRAY FREEMAN FILMS
17941,TRISTAR PICTURES
10668,LIVE ENTERTAINMENT
9313,UNITED ARTISTS CORPORATION
42807,TWENTIETH CENTURY FOX FILM CORPORATION
617,MANDALAY ENTERTAINMENT
36568,DREAMWORKS SKG
37272,FOX 2000 PICTURES
5910,BANDAI VISUAL COMPANY
9440,UNIVERSAL PICTURES
53092,SHOOTING GALLERY
32911,MIRAMAX FILMS
44308,MIRAMAX FILMS
124821,FRONT STREET PICTURES
32456,FOX SEARCHLIGHT PICTURES
93350,WILDWOOD ENTERPRISES
32144,POLYGRAM FILMED ENTERTAINMENT
17127,TWENTIETH CENTURY FOX FILM CORPORATION
40688,WALT DISNEY PICTURES
19848,NEW LINE CINEMA
17644,POLYGRAM FILMED ENTERTAINMENT
1774,BRITISH BROADCASTING CORPORATION (BBC)
30265,CANAL PLUS
2157,NEW LINE CINEMA
70581,DUO ART PRODUCTIONS
8838,IMAGINE ENTERTAINMENT
29193,JEAN DOUMANIAN PRODUCTIONS
795,ATLAS ENTERTAINMENT
16980,CASTLE ROCK ENTERTAINMENT
27472,PARAMOUNT PICTURES
47881,COLUMBIA PICTURES
9469,40 ACRES & A MULE FILMWORKS
12488,ISLAND PICTURES
81367,TRISTAR PICTURES
267,EL DESEO
16148,CASTLE ROCK ENTERTAINMENT
21252,SE8 GROUP
9449,WORKING TITLE FILMS
6264,CONSTANTIN FILM PRODUKTION
188870,HERE STUDIOS
78149,HOLLYWOOD PICTURES
15513,UNIVERSAL PICTURES
31220,TOUCHSTONE PICTURES
13907,STRENGTH LTD.
29825,LAKESHORE ENTERTAINMENT
10622,GOLDEN HARVEST COMPANY
30020,ABBAS KIAROSTAMI PRODUCTIONS
17139,FIRST FLOOR FEATURES
10216,METRO-GOLDWYN-MAYER (MGM)
9771,WARNER BROS.
24560,CASTLE ROCK ENTERTAINMENT
76330,CABIN CREEK FILMS
9448,TRISTAR PICTURES
38618,VILLAGE ROADSHOW PICTURES
18316,UNIVERSAL PICTURES
78373,HSX FILMS
77514,CENTRE NATIONAL DE LA CINÉMATOGRAPHIE (CNC)
49474,POLYGRAM FILMED ENTERTAINMENT
4415,COLUMBIA PICTURES
8656,PARAMOUNT PICTURES
58680,NEW LINE CINEMA
35796,THE RANK ORGANISATION
18937,WARNER BROS.
929,TRISTAR PICTURES
9452,TWENTIETH CENTURY FOX FILM CORPORATION
1878,UNIVERSAL PICTURES
40505,DIMENSION FILMS
14342,DINOVI PICTURES
9715,TWENTIETH CENTURY FOX FILM CORPORATION
26610,NORSK FILM
40961,NEW ZEALAND FILM COMMISSION
